datetime,title,tag,url,kw_match
2023-10-17 09:28:10,Mixed results on Wall St. and modest TSX loss amid oil price jump and tech weakness,Business,https://www.thestar.com/business/mixed-results-on-wall-st-and-modest-tsx-loss-amid-oil-price-jump-and-tech/article_3a3aa851-4f05-5d99-bd51-15fde4a090bb.html,False
2023-10-13 16:33:08,US cities boost security as fears spread over Israel-Hamas war despite lack of credible threats,United States,https://www.thestar.com/news/world/united-states/us-cities-boost-security-as-fears-spread-over-israel-hamas-war-despite-lack-of-credible/article_1793a3b5-b567-56da-9117-b644eb1b01c2.html,True
2023-10-13 16:27:14,A father worries for his missing child: 'My daughter didn't go to war. She just went to dance',Europe,https://www.thestar.com/news/world/europe/a-father-worries-for-his-missing-child-my-daughter-didnt-go-to-war-she-just/article_f829f553-143f-507b-a840-b44d6aaecbaa.html,True
2023-10-13 16:15:58,Experts say Hamas and Israel are committing war crimes in their fight,Europe,https://www.thestar.com/news/world/europe/experts-say-hamas-and-israel-are-committing-war-crimes-in-their-fight/article_79ff7c53-12db-516f-a852-db5bef78597a.html,True
2023-10-13 15:18:52,Canadian women terrified for loved ones in Gaza as Israel orders evacuation,Canada,https://www.thestar.com/news/canada/canadian-women-terrified-for-loved-ones-in-gaza-as-israel-orders-evacuation/article_c32742bc-7ab6-5203-8a9c-9ae17a9b3888.html,True
2023-10-13 15:15:00,Gaza by the numbers: The tiny coastal strip of land at the centre of the Israel-Hamas war,World,https://www.thestar.com/news/world/gaza-by-the-numbers-the-tiny-coastal-strip-of-land-at-the-centre-of-the/article_9bd85de4-8d6d-5c92-9da1-60b31bbd7192.html,True
2023-10-13 14:30:00,Toronto police looking for man who allegedly vandalized same mosque twice in one week,Gta,https://www.thestar.com/news/gta/toronto-police-looking-for-man-who-allegedly-vandalized-same-mosque-twice-in-one-week/article_418a45c7-4b57-5732-be90-4b1627fa55be.html,False
2023-10-13 14:00:00,"US says North Korea delivered 1,000 containers of equipment and munitions to Russia for Ukraine war",United States,https://www.thestar.com/news/world/united-states/us-says-north-korea-delivered-1-000-containers-of-equipment-and-munitions-to-russia-for/article_c801ee90-3f01-55f7-8e28-5bae61d3b392.html,True
2023-10-13 13:38:52,NYC lawmaker arrested after bringing a gun to protest at Brooklyn College,United States,https://www.thestar.com/news/world/united-states/nyc-lawmaker-arrested-after-bringing-a-gun-to-protest-at-brooklyn-college/article_ad00c063-4a5a-5086-8f1a-e627d53784d6.html,False
2023-10-13 13:33:07,Putin calls for ex-Soviet states to expand their influence and comments on Israel-Hamas war,Europe,https://www.thestar.com/news/world/europe/putin-calls-for-ex-soviet-states-to-expand-their-influence-and-comments-on-israel-hamas/article_d542b745-9b3b-5200-a00d-45a865c2e111.html,True
2023-10-13 12:55:23,An employee at the Israeli Embassy in China has been stabbed. A foreign suspect is detained,Middle East,https://www.thestar.com/news/world/middle-east/an-employee-at-the-israeli-embassy-in-china-has-been-stabbed-a-foreign-suspect-is/article_adf2cf7f-91c1-5cc5-8ce8-d7006e73f19b.html,True
2023-10-13 12:38:40,Israeli evacuation call in Gaza hikes Egypt's fears of a mass exodus of refugees into its territory,Middle East,https://www.thestar.com/news/world/middle-east/israeli-evacuation-call-in-gaza-hikes-egypts-fears-of-a-mass-exodus-of-refugees-into/article_e80a27c0-2c85-52b5-8eca-b02a6d4b1ba5.html,True
2023-10-13 12:38:54,Tens of thousands protest after Muslim prayers across Mideast over Israeli airstrikes on Gaza,Middle East,https://www.thestar.com/news/world/middle-east/tens-of-thousands-protest-after-muslim-prayers-across-mideast-over-israeli-airstrikes-on-gaza/article_f36eb7f0-92eb-5fa5-950a-23117316019a.html,True
2023-10-13 11:40:25,"A music festival survivor fleeing the attack, a pair of Hamas militants and a deadly decision",Middle East,https://www.thestar.com/news/world/middle-east/a-music-festival-survivor-fleeing-the-attack-a-pair-of-hamas-militants-and-a-deadly/article_b6ba64a1-a8e4-54ec-8cf8-57f9f6893525.html,True
2023-10-13 11:27:48,Macklem says BoC will have to decide whether to be patient or to raise rates further,Business,https://www.thestar.com/business/macklem-says-boc-will-have-to-decide-whether-to-be-patient-or-to-raise-rates/article_1e3d0b48-ebc8-5051-9949-a0c816808b50.html,False
2023-10-14 19:10:30,Israel-Hamas war: What is white phosphorus? Israel denies its use in Gaza in wake of allegations,World,https://www.thestar.com/news/world/israel-hamas-war-what-is-white-phosphorus-israel-denies-its-use-in-gaza-in-wake/article_5843e65b-5fa0-5a02-9b0e-654012e70415.html,True
2023-10-13 11:19:19,The AP Interview: EU President Michel warns about spillover of Israel-Hamas war into Europe,World,https://www.thestar.com/news/world/the-ap-interview-eu-president-michel-warns-about-spillover-of-israel-hamas-war-into-europe/article_307d36fc-027f-56e0-b0a1-f3f69e2055fc.html,True
2023-10-13 10:51:50,"Israeli family mourns grandfather killed by Hamas and worries about grandmother, a captive in Gaza",Middle East,https://www.thestar.com/news/world/middle-east/israeli-family-mourns-grandfather-killed-by-hamas-and-worries-about-grandmother-a-captive-in-gaza/article_fe485bfb-709b-5df8-a7f2-475a91069d4e.html,True
2023-10-13 10:32:03,NOT REAL NEWS: A look at what didn't happen this week,News,https://www.thestar.com/news/not-real-news-a-look-at-what-didnt-happen-this-week/article_19f51222-8546-5f36-a6b3-65ab9975a270.html,False
2023-10-13 10:17:40,Air Canada halts flights to Israel until end of October,Business,https://www.thestar.com/business/air-canada-halts-flights-to-israel-until-end-of-october/article_cfb6e5c0-d174-562e-bfbd-022a21f3e524.html,True
2023-10-13 10:16:00,Alleged threats against Toronto Hebrew school students lead to arrests of a Toronto man and two teens,Gta,https://www.thestar.com/news/gta/alleged-threats-against-toronto-hebrew-school-students-lead-to-arrests-of-a-toronto-man-and/article_0f0b4c2d-898d-59ea-bedd-ff2a9d276ce2.html,False
2023-10-13 08:26:44,Canadian universities face challenges navigating Israel-Hamas war,Canada,https://www.thestar.com/news/canada/canadian-universities-face-challenges-navigating-israel-hamas-war/article_aba8c0ff-2bab-544d-a7a3-52c2de625c87.html,True
2023-10-13 08:03:00,Trudeau hasn’t denounced Israel’s blockade of Gaza + man accused of killing Muslim London family gives surprise testimony,First Up,https://www.thestar.com/news/morning-digest/trudeau-hasn-t-denounced-israel-s-blockade-of-gaza-man-accused-of-killing-muslim-london/article_b69a18b1-80c9-5d97-8d2b-61e03edb65c4.html,True
2023-10-17 16:46:02,"Israel-Hamas war: Canadians trapped in Gaza may be able to leave Saturday, Ottawa says",Federal Politics,https://www.thestar.com/politics/federal/israel-hamas-war-canadians-trapped-in-gaza-may-be-able-to-leave-saturday-ottawa-says/article_9fa3dc55-05f2-544d-adb2-ae9d4018b0c7.html,True
2023-10-13 07:42:00,"Live updates: More than 70 dead in Israeli airstrikes, reports say; Palestinians flee Gaza ahead of expected ground invasion",DEVELOPING,https://www.thestar.com/news/world/live-updates-more-than-70-dead-in-israeli-airstrikes-reports-say-palestinians-flee-gaza-ahead/article_367a4672-8212-5379-965c-f04a574266ba.html,True
2023-10-13 07:22:00,"Canadian doctor trapped in Gaza volunteers at hospital, urges entry of medical aid",Canada,https://www.thestar.com/news/canada/canadian-doctor-trapped-in-gaza-volunteers-at-hospital-urges-entry-of-medical-aid/article_21373943-5664-58b8-b034-967769576c95.html,True
2023-10-13 06:00:00,Harris created most of the problems Ontario faces today: Letters,Readers’ Letters,https://www.thestar.com/opinion/letters-to-the-editor/harris-created-most-of-the-problems-ontario-faces-today-letters/article_fe1b89df-0ef2-5705-acb0-c05f8e1f32ae.html,False
2023-10-13 06:00:00,"As the Middle East erupts, the Ukraine conflict must not be forgotten",Opinion,https://www.thestar.com/opinion/editorials/as-the-middle-east-erupts-the-ukraine-conflict-must-not-be-forgotten/article_9cd4902d-7601-5310-820b-25a4261211e3.html,False
2023-10-13 05:30:00,Nothing complicated about the massacre of hundreds of civilians,Star Columnists,https://www.thestar.com/opinion/star-columnists/nothing-complicated-about-the-massacre-of-hundreds-of-civilians/article_4715d2d2-2c53-5bcc-8e63-bf2272b11d2a.html,False
2023-10-13 05:11:58,North Korea raises the specter of nuclear strike over US aircraft carrier's arrival in South Korea,Asia,https://www.thestar.com/news/world/asia/north-korea-raises-the-specter-of-nuclear-strike-over-us-aircraft-carriers-arrival-in-south/article_32ed0365-0f47-5fc5-81b6-0af16a7c893b.html,False
2023-10-13 05:00:00,"If past is prologue, the crisis in the Middle East will not end well",Opinion,https://www.thestar.com/politics/political-opinion/if-past-is-prologue-the-crisis-in-the-middle-east-will-not-end-well/article_9908437b-3970-5c8b-ad70-0de37e23cf5d.html,False
2023-10-17 12:20:52,"The Supernova festival, through a glass darkly",Star Columnists,https://www.thestar.com/opinion/star-columnists/the-supernova-festival-through-a-glass-darkly/article_27c45c9e-ed7d-5391-abbc-2a6ff5c5290a.html,False
2023-10-13 01:58:02,Final arguments are being made before Australia's vote Saturday to create Indigenous Voice,Asia,https://www.thestar.com/news/world/asia/final-arguments-are-being-made-before-australias-vote-saturday-to-create-indigenous-voice/article_397dc03e-f8d5-57a6-91d4-da96d34fd6e3.html,False
2023-10-13 00:31:59,"Mikal Bridges scores 23 points, Nets beat Maccabi Ra’anana of Israel 135-103",Basketball,https://www.thestar.com/sports/basketball/mikal-bridges-scores-23-points-nets-beat-maccabi-ra-anana-of-israel-135-103/article_9a7c8c14-33e3-543b-8c30-3947c6ce7c36.html,True
2023-10-13 00:20:11,Some want to grant temporary House speaker more power as Republican gridlock stalls Congress,United States,https://www.thestar.com/news/world/united-states/some-want-to-grant-temporary-house-speaker-more-power-as-republican-gridlock-stalls-congress/article_77d5a0a9-230d-5912-878a-44ee1d6a6e03.html,False
2023-10-13 00:07:09,"Israel orders the evacuation of 1.1 million people from northern part of Gaza, the UN says",Middle East,https://www.thestar.com/news/world/middle-east/israel-orders-the-evacuation-of-1-1-million-people-from-northern-part-of-gaza-the/article_e156345d-aed8-5bc0-bdce-a3e1c4ccfb1d.html,True
2023-10-12 23:00:28,"An Israeli team begins a tour against NBA teams, believing games provide hope during a war at home",Basketball,https://www.thestar.com/sports/basketball/an-israeli-team-begins-a-tour-against-nba-teams-believing-games-provide-hope-during-a/article_bf4a6832-3db5-5e77-a174-8ff733a9f617.html,True
2023-10-13 11:39:24,The morgue at Gaza's biggest hospital is overflowing as Israeli attacks intensify,Middle East,https://www.thestar.com/news/world/middle-east/the-morgue-at-gazas-biggest-hospital-is-overflowing-as-israeli-attacks-intensify/article_56860305-cadf-5555-a46b-fbc651b49715.html,True
2023-10-13 01:00:45,"Israel orders evacuation of 1.1 million from northern part of Gaza, the UN says",DEVELOPING,https://www.thestar.com/news/world/middle-east/israel-orders-evacuation-of-1-1-million-from-northern-part-of-gaza-the-un-says/article_7048c0f4-96b8-5714-a353-dbf30a92a292.html,True
2023-10-12 20:13:00,City council wants to tighten reporting requirements in response to John Tory’s relationship with aide,Gta,https://www.thestar.com/news/gta/city-council-wants-to-tighten-reporting-requirements-in-response-to-john-tory-s-relationship-with/article_f0624b36-be98-5da4-9a0d-d31734dfc000.html,False
2023-10-12 19:50:00,Justin Trudeau condemns Hamas’s ‘invasion’ of Israel — but stops short of denouncing Israel’s blockade of Gaza,Federal Politics,https://www.thestar.com/politics/federal/justin-trudeau-condemns-hamas-s-invasion-of-israel-but-stops-short-of-denouncing-israel-s/article_64ea7c1a-05f8-5f6f-aba5-71f872fd0484.html,True
2023-10-12 18:48:57,Trump's criticism of Israel's Netanyahu draws strong condemnation from GOP rivals,United States,https://www.thestar.com/news/world/united-states/trumps-criticism-of-israels-netanyahu-draws-strong-condemnation-from-gop-rivals/article_8c4ed562-e3e8-5190-abb8-614b3eb6cdac.html,True
2023-10-12 18:15:21,Spain wins 25th straight qualifier at home to keep Scotland from clinching spot in Euro 2024,Soccer,https://www.thestar.com/sports/soccer/spain-wins-25th-straight-qualifier-at-home-to-keep-scotland-from-clinching-spot-in-euro/article_835703b0-8eb9-519b-9727-89f04e01c4e6.html,False
2023-10-12 18:09:00,"As Israel battles Hamas, all eyes are on Hezbollah, the wild card on its northern border",Middle East,https://www.thestar.com/news/world/middle-east/as-israel-battles-hamas-all-eyes-are-on-hezbollah-the-wild-card-on-its-northern/article_eeb21168-5635-510a-9fe3-0e251dfeace2.html,True
2023-10-12 17:56:00,"B.C. church group, caught between Israel-Hamas war, struggles to get home",Politics,https://www.thestar.com/politics/b-c-church-group-caught-between-israel-hamas-war-struggles-to-get-home/article_aa7b603b-6fb0-5993-8a9f-e0cb01afd454.html,True
2023-10-12 17:44:00,"Canada committing $10 million in humanitarian aid for Israel, Gaza as Canadian flights leave",Politics,https://www.thestar.com/politics/canada-committing-10-million-in-humanitarian-aid-for-israel-gaza-as-canadian-flights-leave/article_be3727a2-360e-5bbc-ad1a-a2dffed622db.html,True
2023-10-12 17:45:00,"Loving, proud, kind, joyful: Who were the three Canadians killed by Hamas in Israel",Politics,https://www.thestar.com/politics/loving-proud-kind-joyful-who-were-the-three-canadians-killed-by-hamas-in-israel/article_c48401a3-c1b0-57a2-826a-6d7c50ad4b46.html,True
2023-10-12 17:41:00,His parents shielded him from gunfire as Hamas attacked. He survived. They did not,United States,https://www.thestar.com/news/world/united-states/his-parents-shielded-him-from-gunfire-as-hamas-attacked-he-survived-they-did-not/article_b5aca17f-f17e-559a-858a-a2216f952d85.html,True
2023-10-12 17:31:00,France has banned pro-Palestinian protests and vowed to protect Jews from resurgent antisemitism,Europe,https://www.thestar.com/news/world/europe/france-has-banned-pro-palestinian-protests-and-vowed-to-protect-jews-from-resurgent-antisemitism/article_fca1735f-8b85-58aa-a4e0-39723a3458cf.html,True
2023-10-12 17:32:00,'Shock and grief' now part of the job for tour companies amid Israel-Hamas war,Business,https://www.thestar.com/business/shock-and-grief-now-part-of-the-job-for-tour-companies-amid-israel-hamas-war/article_8fa55727-7be9-5cd9-a732-88266fb6cfae.html,True
2023-10-12 16:58:00,US and Qatar agree to prevent disbursal of recently unfrozen Iranian funds as Israel-Hamas war rages,United States,https://www.thestar.com/news/world/united-states/us-and-qatar-agree-to-prevent-disbursal-of-recently-unfrozen-iranian-funds-as-israel-hamas/article_607f6f0c-2b25-5155-9f43-0c0274223c7c.html,True
2023-10-12 16:41:00,A 'Zionist in my heart': Joe Biden's devotion to Israel faces a new test,United States,https://www.thestar.com/news/world/united-states/a-zionist-in-my-heart-joe-bidens-devotion-to-israel-faces-a-new-test/article_efb5f227-c662-58a0-9e73-a1f3bcc9fc65.html,True
2023-10-12 16:42:00,"In its quest to crush Hamas, Israel will confront the bitter, familiar dilemmas of Mideast wars",Middle East,https://www.thestar.com/news/world/middle-east/in-its-quest-to-crush-hamas-israel-will-confront-the-bitter-familiar-dilemmas-of-mideast/article_dade90d2-01e5-5869-8aad-750e2c2a3f45.html,True
2023-10-12 16:36:00,'We have to do what it takes': Israeli-Canadian reservists say they're ready to fight,Politics,https://www.thestar.com/politics/we-have-to-do-what-it-takes-israeli-canadian-reservists-say-theyre-ready-to-fight/article_cb9dd266-eecf-5947-b39c-ab964d9099a6.html,True
2023-10-12 16:11:00,The U.S. is moving quickly to boost Israel's military. A look at what assistance it's providing,United States,https://www.thestar.com/news/world/united-states/the-u-s-is-moving-quickly-to-boost-israels-military-a-look-at-what-assistance/article_64ffec76-31ab-5ec7-a66f-acaba763d598.html,True
2023-10-12 15:37:00,NATO member Romania finds more drone fragments on its soil after Russia again hits southern Ukraine,Europe,https://www.thestar.com/news/world/europe/nato-member-romania-finds-more-drone-fragments-on-its-soil-after-russia-again-hits-southern/article_90df9bba-7091-5af1-a947-5f9d9c690a51.html,True
2023-10-12 15:12:51,"First-place Lions, Buccaneers look to improve on fast starts in matchup of one-loss division leaders",Football,https://www.thestar.com/sports/football/first-place-lions-buccaneers-look-to-improve-on-fast-starts-in-matchup-of-one-loss/article_a4295da3-dd25-53c0-bd5a-ecfc52b637f7.html,False
2023-10-17 09:28:06,Canadian police forces upping patrols in response to Israel-Hamas war,Canada,https://www.thestar.com/news/canada/canadian-police-forces-upping-patrols-in-response-to-israel-hamas-war/article_94653042-4890-5b03-a3fe-0edee553f90e.html,True
2023-10-12 13:26:49,Lions linebacker Alex Anzalone's parents safely arrive home from Israel,Football,https://www.thestar.com/sports/football/lions-linebacker-alex-anzalones-parents-safely-arrive-home-from-israel/article_9cdead59-5be0-5673-954b-9e846da6cea1.html,True
2023-10-12 13:02:00,A possible Israeli ground war looms in Gaza. What weapons are wielded by those involved?,Middle East,https://www.thestar.com/news/world/middle-east/a-possible-israeli-ground-war-looms-in-gaza-what-weapons-are-wielded-by-those-involved/article_cfee11c9-8af9-5531-8b3a-a2c61ccaf3bd.html,True
2023-10-12 11:50:44,"An Israeli jewelry designer described as 'the softest soul' has been abducted, her family says",Middle East,https://www.thestar.com/news/world/middle-east/an-israeli-jewelry-designer-described-as-the-softest-soul-has-been-abducted-her-family-says/article_daf46dda-a16b-59da-92ef-861515c6a7db.html,True
2023-10-12 11:46:00,Video shows last known sighting of Canadian missing after Hamas attack,World,https://www.thestar.com/news/world/video-shows-last-known-sighting-of-canadian-missing-after-hamas-attack/article_809f3883-1fe6-53ba-b975-142e58eb8db8.html,True
2023-10-12 11:32:00,Why Russia is engaged in a delicate balancing act in the Israel-Hamas war,Europe,https://www.thestar.com/news/world/europe/why-russia-is-engaged-in-a-delicate-balancing-act-in-the-israel-hamas-war/article_03ab2cea-31d2-59d0-9367-845bed1b4038.html,True
2023-10-12 11:13:00,"'What about Gaza': Canadian woman stuck in Gaza fears death, pleads for Ottawa's help",Canada,https://www.thestar.com/news/canada/what-about-gaza-canadian-woman-stuck-in-gaza-fears-death-pleads-for-ottawas-help/article_5a960449-714c-5037-881b-8ee43ec56042.html,True
2023-10-13 08:20:15,"Accused of failing to ‘act with any kind of urgency,’ Canada’s Israel envoy defends rescue efforts",Federal Politics,https://www.thestar.com/politics/federal/accused-of-failing-to-act-with-any-kind-of-urgency-canada-s-israel-envoy-defends/article_9d9509d2-5ee9-53ac-986a-d6a4cc871012.html,True
2023-10-12 10:18:00,Thai and Filipino workers filling labor gap in Israel get caught up in war between Israel and Hamas,Asia,https://www.thestar.com/news/world/asia/thai-and-filipino-workers-filling-labor-gap-in-israel-get-caught-up-in-war-between/article_4b4e1526-a901-5e1c-bccd-22b164da64e5.html,True
2023-10-13 11:36:09,Toronto police to increase patrols across city for the ‘foreseeable future’ amid Israel-Hamas war,Gta,https://www.thestar.com/news/gta/toronto-police-to-increase-patrols-across-city-for-the-foreseeable-future-amid-israel-hamas-war/article_282150fd-415c-5345-85cf-bea800c3dd2e.html,True
2023-10-12 09:17:54,English Football Association to honor the Israeli and Palestinian victims at Wembley Stadium,Soccer,https://www.thestar.com/sports/soccer/english-football-association-to-honor-the-israeli-and-palestinian-victims-at-wembley-stadium/article_46f21ab0-79d3-5d96-9820-ca6f78457189.html,True
2023-10-12 09:12:00,An Italian couple is unaccounted for in Southern Israel. The husband needs regular medical care,Europe,https://www.thestar.com/news/world/europe/an-italian-couple-is-unaccounted-for-in-southern-israel-the-husband-needs-regular-medical-care/article_baec44d9-c6c3-517b-a151-7e052b593e25.html,True
2023-10-12 08:19:50,"Syria says Israeli airstrikes hit airports in Damascus and Aleppo, damaging their runways",Middle East,https://www.thestar.com/news/world/middle-east/syria-says-israeli-airstrikes-hit-airports-in-damascus-and-aleppo-damaging-their-runways/article_57d7467b-3a01-5988-87e5-6375dde49079.html,True
2023-10-12 07:52:00,The threat of an escalating Israel-Hamas war + Canada’s use of AI to detect immigration fraud,Morning News Digest,https://www.thestar.com/news/morning-digest/the-threat-of-an-escalating-israel-hamas-war-canada-s-use-of-ai-to-detect/article_e43231d1-edf0-58fc-9a8f-0f7182201027.html,True
2023-10-12 06:07:52,CIA publicly acknowledges 1953 coup it backed in Iran was undemocratic as it revisits 'Argo' rescue,Middle East,https://www.thestar.com/news/world/middle-east/cia-publicly-acknowledges-1953-coup-it-backed-in-iran-was-undemocratic-as-it-revisits-argo/article_985439bd-e16e-5967-95b6-14b66f90d81c.html,False
2023-10-12 06:00:00,De-escalate the war and stop civilian bloodshed,Readers’ Letters,https://www.thestar.com/opinion/letters-to-the-editor/de-escalate-the-war-and-stop-civilian-bloodshed/article_fb61faad-2c4d-5d89-becd-4d9e0b2d05f8.html,True
2023-10-12 05:30:00,Antisemitism and the celebration of war crimes have no place in Canada,Contributors,https://www.thestar.com/opinion/contributors/antisemitism-and-the-celebration-of-war-crimes-have-no-place-in-canada/article_5defdad1-0d6b-532d-949f-ee85875a3536.html,True
2023-10-12 05:20:55,UEFA postpones Israel's game in Kosovo in European qualifying because players cannot travel abroad,Soccer,https://www.thestar.com/sports/soccer/uefa-postpones-israels-game-in-kosovo-in-european-qualifying-because-players-cannot-travel-abroad/article_fb2d5c70-d952-5bd2-9b48-bce628bf602a.html,True
2023-10-15 10:35:22,Is there any room for hope in Israel-Palestine?,Contributors,https://www.thestar.com/opinion/contributors/is-there-any-room-for-hope-in-israel-palestine/article_49243ce7-936d-5770-9273-b75d216134e5.html,True
2023-10-12 04:26:58,Germany offers Israel military help and promises to crack down at home on support for Hamas,Europe,https://www.thestar.com/news/world/europe/germany-offers-israel-military-help-and-promises-to-crack-down-at-home-on-support-for/article_bde408dc-5906-5041-8321-41906fb4a1c3.html,True
2023-10-12 03:43:21,Taiwan is closely watching the Hamas-Israel war for lessons as it faces intimidation from China,Asia,https://www.thestar.com/news/world/asia/taiwan-is-closely-watching-the-hamas-israel-war-for-lessons-as-it-faces-intimidation-from/article_2c920963-1578-5292-8a5f-3825077c1b93.html,True
2023-10-12 00:30:27,"What was Hamas thinking? For over three decades, it has had the same brutal idea of victory",Middle East,https://www.thestar.com/news/world/middle-east/what-was-hamas-thinking-for-over-three-decades-it-has-had-the-same-brutal-idea/article_40af27aa-17be-5bcb-bd4a-3eebc9810336.html,True
2023-10-12 00:05:01,Gaza is tiny and watched closely by Israel. But rescuing hostages there would be a daunting task,Middle East,https://www.thestar.com/news/world/middle-east/gaza-is-tiny-and-watched-closely-by-israel-but-rescuing-hostages-there-would-be-a/article_8f0a726d-a1da-5598-b033-1e8000059e93.html,True
2023-10-12 14:27:53,Air Canada pilot's 'unacceptable' posts against Israel result in job loss,Business,https://www.thestar.com/business/air-canada-pilots-unacceptable-posts-against-israel-result-in-job-loss/article_1a5ab946-0b34-50e6-b2f8-47e680b78fb5.html,True
2023-10-12 18:16:38,"As strikes devastate Gaza, Israel forms unity government to oversee war sparked by Hamas attack",Middle East,https://www.thestar.com/news/world/middle-east/as-strikes-devastate-gaza-israel-forms-unity-government-to-oversee-war-sparked-by-hamas-attack/article_0c02174e-5f18-535f-be9e-34ad3de380b3.html,True
2023-10-11 22:45:00,Donald Trump attacks President Biden on foreign policy as Israel-Hamas war rages,United States,https://www.thestar.com/news/world/united-states/donald-trump-attacks-president-biden-on-foreign-policy-as-israel-hamas-war-rages/article_60b20156-afc2-570a-a1fc-be7d5b37fe3e.html,True
2023-10-11 22:41:06,Nets coach Vaughn says team from Israel wants to play exhibition game Thursday despite war at home,Basketball,https://www.thestar.com/sports/basketball/nets-coach-vaughn-says-team-from-israel-wants-to-play-exhibition-game-thursday-despite-war/article_7d8c2ff8-50e8-5907-b51e-d937ac23b29d.html,True
2023-10-11 22:06:00,"After a hard fight to clear militants, Israeli soldiers find a scene of destruction, slain children",Middle East,https://www.thestar.com/news/world/middle-east/after-a-hard-fight-to-clear-militants-israeli-soldiers-find-a-scene-of-destruction-slain/article_f4683400-42ab-550a-8ce5-6217eadbc2ee.html,True
2023-10-11 21:58:00,Live updates | Day 5 of the latest Israel-Palestinian war,Middle East,https://www.thestar.com/news/world/middle-east/live-updates-day-5-of-the-latest-israel-palestinian-war/article_37aca607-07db-5246-aa32-a219c7f34992.html,True
2023-10-11 21:04:00,"‘We’re on high alert’: Jewish institutions in the GTA, including schools and synagogues, increase security",Gta,https://www.thestar.com/news/gta/we-re-on-high-alert-jewish-institutions-in-the-gta-including-schools-and-synagogues-increase/article_76729a5d-3cc9-50a8-b494-60944cfa5bd5.html,True
2023-10-11 20:52:00,Families in Israel and abroad wait in agony for word of their loved ones taken hostage by militants,Europe,https://www.thestar.com/news/world/europe/families-in-israel-and-abroad-wait-in-agony-for-word-of-their-loved-ones-taken/article_80e5a2cb-42f3-5b86-8f47-bf1cdb066a01.html,True
2023-10-11 19:49:34,"As Israeli military retaliates, Palestinians say civilians are paying the price in strikes on Gaza",Middle East,https://www.thestar.com/news/world/middle-east/as-israeli-military-retaliates-palestinians-say-civilians-are-paying-the-price-in-strikes-on-gaza/article_cbca303c-bf4e-54c8-83c9-0b4edd384c69.html,True
2023-10-17 16:55:33,Israel-Hamas war: Here’s what we know about dead or missing Canadians,World,https://www.thestar.com/news/world/israel-hamas-war-here-s-what-we-know-about-dead-or-missing-canadians/article_450cc8b4-708b-5e4e-b674-489db5749736.html,True
2023-10-12 17:56:15,Family mourns death of daughter with deep Ottawa connections killed in Israel,Politics,https://www.thestar.com/politics/family-mourns-death-of-daughter-with-deep-ottawa-connections-killed-in-israel/article_e7f762ff-5d56-5e5c-8f00-711e442facca.html,True
2023-10-11 19:04:47,Prime Minister Justin Trudeau visits fire-ravaged parts of Northwest Territories,Politics,https://www.thestar.com/politics/prime-minister-justin-trudeau-visits-fire-ravaged-parts-of-northwest-territories/article_037b003c-39c9-5532-a1d5-f3c695ac78c1.html,False
2023-10-11 18:45:00,Canada has sent ‘experts’ to help free hostages held by Hamas,Federal Politics,https://www.thestar.com/politics/federal/canada-has-sent-experts-to-help-free-hostages-held-by-hamas/article_c49963c7-4759-5f86-a649-b4627345a0c1.html,True
2023-10-12 14:55:41,"Jagmeet Singh’s NDP are taking votes away from Justin Trudeau — but are losing some support to Pierre Poilievre, poll finds",Federal Politics,https://www.thestar.com/politics/federal/jagmeet-singh-s-ndp-are-taking-votes-away-from-justin-trudeau-but-are-losing-some/article_7afb71bd-2082-5dff-b037-36ff1e7584e3.html,False
2023-10-11 17:53:04,Biden calls Hamas attacks the deadliest day for Jews since the Holocaust as US death toll ticks up,United States,https://www.thestar.com/news/world/united-states/biden-calls-hamas-attacks-the-deadliest-day-for-jews-since-the-holocaust-as-us-death/article_f2055e27-7c61-5e40-9146-67335e38e172.html,True
2023-10-11 16:41:52,"Around 70 Canadians stuck in Gaza, government officials say",Politics,https://www.thestar.com/politics/around-70-canadians-stuck-in-gaza-government-officials-say/article_8011c325-9f62-555b-b629-81ab9b4dd0f5.html,True
2023-10-17 09:28:02,"Ontario NDP legislator apologizes for, but doesn't retract, Middle East statement",Canada,https://www.thestar.com/news/canada/ontario-ndp-legislator-apologizes-for-but-doesnt-retract-middle-east-statement/article_e119f3e2-b807-5910-9960-af947fb961d1.html,False
2023-10-11 15:55:12,Scalise is the GOP's pick to be the House speaker but he faces an uncertain path. What happens next?,United States,https://www.thestar.com/news/world/united-states/scalise-is-the-gops-pick-to-be-the-house-speaker-but-he-faces-an-uncertain/article_60a0872e-252c-568b-b4d6-107605541f43.html,False
2023-10-11 15:30:00,"All hands on deck, folks — Gwyneth Paltrow’s Oscar must be rescued, doorstopper or not",Entertainment,https://www.thestar.com/entertainment/all-hands-on-deck-folks-gwyneth-paltrow-s-oscar-must-be-rescued-doorstopper-or-not/article_965b7e27-1c6d-5b51-b365-6fc0df6274c9.html,False
2023-10-19 15:07:17,Canada – help free the Israeli hostages,Contributors,https://www.thestar.com/opinion/contributors/canada-help-free-the-israeli-hostages/article_4bdc57e0-b08a-5375-9575-b3019824ed83.html,True
2023-10-11 15:01:01,"Lions LB Alex Anzalone's parents in Israel among group of 50+ people from church in Naples, Florida",Football,https://www.thestar.com/sports/football/lions-lb-alex-anzalones-parents-in-israel-among-group-of-50-people-from-church-in/article_07280ca1-dfe0-57c1-96e7-7a446fb45b79.html,True
